"trans_id","lang","translation"
"西市","ja","西市"
"西市","ja-Hrkt","ニシイチ"
"西市デイサービスセンター前","en","Nishiichi Day Service Center-mae"
"西市デイサービスセンター前","ja","西市デイサービスセンター前"
"西市デイサービスセンター前","ja-Hrkt","ニシイチデイサービスセンターマエ"
"西市団地","en","Nishiichi Danchi"
"西市団地","ja","西市団地"
"西市団地","ja-Hrkt","ニシイチダンチ"
"西市本村公園","en","Nishiichi Hommura Koen"
"西市本村公園","ja","西市本村公園"
"西市本村公園","ja-Hrkt","ニシイチホンムラコウエン"
"西田井地","en","Nishitaiji"
"西田井地","ja","西田井地"
"西田井地","ja-Hrkt","ニシタイジ"
"西畑口","en","Nishihata-guchi"
"西畑口","ja","西畑口"
"西畑口","ja-Hrkt","ニシハタグチ"
"西福井","en","Nishifukui"
"西福井","ja","西福井"
"西福井","ja-Hrkt","ニシフクイ"
"西紅陽台","en","Nishikoyodai"
"西紅陽台","ja","西紅陽台"
"西紅陽台","ja-Hrkt","ニシコウヨウダイ"
"西署前","en","Nishisho-mae"
"西署前","ja","西署前"
"西署前","ja-Hrkt","ニシショマエ"
"西脇","en","Nishiwaki"
"西脇","ja","西脇"
"西脇","ja-Hrkt","ニシワキ"
"西脇東","en","Nishiwaki-higashi"
"西脇東","ja","西脇東"
"西脇東","ja-Hrkt","ニシワキヒガシ"
"西脇海水浴場","en","Nishiwaki Kaisuiyokujo"
"西脇海水浴場","ja","西脇海水浴場"
"西脇海水浴場","ja-Hrkt","ニシワキカイスイヨクジョウ"
"西花尻","en","Nishi Hanajiri"
"西花尻","ja","西花尻"
"西花尻","ja-Hrkt","ニシハナジリ"
"西谷","en","Nishitani"
"西谷","ja","西谷"
"西谷","ja-Hrkt","ニシタニ"
"西谷上","en","Nishitani-kami"
"西谷上","ja","西谷上"
"西谷上","ja-Hrkt","ニシタニカミ"
"西谷下","en","Nishitani-shimo"
"西谷下","ja","西谷下"
"西谷下","ja-Hrkt","ニシタニシモ"
"西酒津","en","Nishisakazu"
"西酒津","ja","西酒津"
"西酒津","ja-Hrkt","ニシサカヅ"
"西長瀬","en","Nishinagase"
"西長瀬","ja","西長瀬"
"西長瀬","ja-Hrkt","ニシナガセ"
"西阿曽口","en","Nishiazo-guchi"
"西阿曽口","ja","西阿曽口"
"西阿曽口","ja-Hrkt","ニシアゾグチ"
"西集会所前","en","Nishi Shukaisho-mae"
"西集会所前","ja","西集会所前"
"西集会所前","ja-Hrkt","ニシシュウカイショマエ"
"西飽浦","en","Nishi-Akura"
"西飽浦","ja","西飽浦"
"西飽浦","ja-Hrkt","ニシアクラ"
"西高崎","en","Nishitakasaki"
"西高崎","ja","西高崎"
"西高崎","ja-Hrkt","ニシタカサキ"
"見尾","en","Mio"
"見尾","ja","見尾"
"見尾","ja-Hrkt","ミオ"
"見石","en","Miishi"
"見石","ja","見石"
"見石","ja-Hrkt","ミイシ"
"見能","en","Mino"
"見能","ja","見能"
"見能","ja-Hrkt","ミノウ"
"観音堂","en","Kannondo"
"観音堂","ja","観音堂"
"観音堂","ja-Hrkt","カンノンドウ"
"観音院入口","en","Kannon-in Iriguchi"
"観音院入口","ja","観音院入口"
"観音院入口","ja-Hrkt","カンノンインイリグチ"
"誠道小学校前","en","Seido Shogakko-mae"
"誠道小学校前","ja","誠道小学校前"
"誠道小学校前","ja-Hrkt","セイドウショウガッコ"
"論田","en","Ronden"
"論田","ja","論田"
"論田","ja-Hrkt","ロンデン"
"警察署前","en","Keisatsusho-mae"
"警察署前","ja","警察署前"
"警察署前","ja-Hrkt","ケイサツショマエ"
"護国神社前","en","Gokoku Jinja-mae（Gokoku Shrine）"
"護国神社前","ja","護国神社前"
"護国神社前","ja-Hrkt","ゴコクジンジャマエ"
"谷万成二丁目","en","Tanimannari 2-chome"
"谷万成二丁目","ja","谷万成二丁目"
"谷万成二丁目","ja-Hrkt","タニマンナリニチョウメ"
"豊安","en","Toyoyasu"
"豊安","ja","豊安"
"豊安","ja-Hrkt","トヨヤス"
"豊安沖","en","Toyoyasuoki"
"豊安沖","ja","豊安沖"
"豊安沖","ja-Hrkt","トヨヤスオキ"
"豊岡","en","Toyooka"
"豊岡","ja","豊岡"
"豊岡","ja-Hrkt","トヨオカ"
"豊岡上","en","Toyooka-kami"
"豊岡上","ja","豊岡上"
"豊岡上","ja-Hrkt","トヨオカカミ"
"豊成","en","Toyonari"
"豊成","ja","豊成"
"豊成","ja-Hrkt","トヨナリ"
"貝殻山登山口","en","Kaigarayama Tozanguchi"
"貝殻山登山口","ja","貝殻山登山口"
"貝殻山登山口","ja-Hrkt","カイガラヤマトザングチ"
"貴布祢神社口","en","Kifune Jinja-guchi"
"貴布祢神社口","ja","貴布祢神社口"
"貴布祢神社口","ja-Hrkt","キフネジンジャグチ"
"賀陽インター","en","Kayo Inter"
"賀陽インター","ja","賀陽インター"
"賀陽インター","ja-Hrkt","カヨウインター"
"赤松","en","Akamatsu"
"赤松","ja","赤松"
"赤松","ja-Hrkt","アカマツ"
"赤田","en","Akoda"
"赤田","ja","赤田"
"赤田","ja-Hrkt","アコダ"
"足守プラザ前（新町）","en","Ashimori Plaza-mae"
"足守プラザ前（新町）","ja","足守プラザ前（新町）"
"足守プラザ前（新町）","ja-Hrkt","アシモリプラザマエ"
"足守郵便局前","en","Ashimori Yubinkyoku-mae"
"足守郵便局前","ja","足守郵便局前"
"足守郵便局前","ja-Hrkt","アシモリユウビンキョクマエ"
"足守駅","en","Ashimori Sta."
"足守駅","ja","足守駅"
"足守駅","ja-Hrkt","アシモリエキ"
"足温泉前","en","Taru Onsen"
"足温泉前","ja","足温泉前"
"足温泉前","ja-Hrkt","タルオンセンマエ"
"跨線橋東","en","Kosenkyo-higashi"
"跨線橋東","ja","跨線橋東"
"跨線橋東","ja-Hrkt","コセンキョウヒガシ"
"跨線橋東(中鉄)","en","Kosenkyo-higashi"
"跨線橋東(中鉄)","ja","跨線橋東(中鉄)"
"跨線橋東(中鉄)","ja-Hrkt","コセンキョウヒガシ"
"リサーチパーク車庫","en","Research Park Shako"
"リサーチパーク車庫","ja","リサーチパーク車庫"
"リサーチパーク車庫","ja-Hrkt","リサーチパークシャコ"
"車庫前","en","Syako-mae"
"車庫前","ja","車庫前"
"車庫前","ja-Hrkt","シャコマエ"
"辛川上","en","Karakawa-kami"
"辛川上","ja","辛川上"
"辛川上","ja-Hrkt","カラカワカミ"
"辛川下","en","Karakawa-shimo"
"辛川下","ja","辛川下"
"辛川下","ja-Hrkt","カラカワシモ"
"辛川西","en","Karakawa-nishi"
"辛川西","ja","辛川西"
"辛川西","ja-Hrkt","カラカワニシ"
"辛香","en","Karako"
"辛香","ja","辛香"
"辛香","ja-Hrkt","カラコウ"
"辛香口","en","Karako-guchi"
"辛香口","ja","辛香口"
"辛香口","ja-Hrkt","カラコウグチ"
"辰巳西","en","Tatsumi-nishi"
"辰巳西","ja","辰巳西"
"辰巳西","ja-Hrkt","タツミニシ"
"農協会館前","en","Nokyokaikan-mae"
"農協会館前","ja","農協会館前"
"農協会館前","ja-Hrkt","ノウキョウカイカンマエ"
"農協支所前","en","Nokyoshisho-mae"
"農協支所前","ja","農協支所前"
"農協支所前","ja-Hrkt","ノウキョウシショマエ"
"農業会館前","en","Nogyo Kaikan-mae"
"農業会館前","ja","農業会館前"
"農業会館前","ja-Hrkt","ノウギョウカイカンマエ"
"辻","en","Tsuji"
"辻","ja","辻"
"辻","ja-Hrkt","ツジ"
"追分原","en","Oiwakehara"
"追分原","ja","追分原"
"追分原","ja-Hrkt","オイワケハラ"
"追分口","en","Oiwake-guchi"
"追分口","ja","追分口"
"追分口","ja-Hrkt","オイワケグチ"
"連島","en","Tsurajima"
"連島","ja","連島"
"連島","ja-Hrkt","ツラジマ"
"連島中学校前","en","Tsurajima Chugakko-mae（Tsurajima Junior High School）"
"連島中学校前","ja","連島中学校前"
"連島中学校前","ja-Hrkt","ツラジマチュウガッコウマエ"
"運動公園入口","en","Undo Koen Iriguchi"
"運動公園入口","ja","運動公園入口"
"運動公園入口","ja-Hrkt","ウンドウコウエンイリグチ"
"道目木","en","Domeki"
"道目木","ja","道目木"
"道目木","ja-Hrkt","ドウメキ"
"道の駅久米の里前","en","Michinoeki Kumenosato-mae"
"道の駅久米の里前","ja","道の駅久米の里前"
"道の駅久米の里前","ja-Hrkt","ミチノエキクメノサトマエ"
"道の駅新庄","en","Michinoeki Shinjo"
"道の駅新庄","ja","道の駅新庄"
"道の駅新庄","ja-Hrkt","ミチノエキシンジョウ"
"邑久郷中","en","Okunogo-naka"
"邑久郷中","ja","邑久郷中"
"邑久郷中","ja-Hrkt","オクノゴウナカ"
"邑久郷東","en","Okunogo-higashi"
"邑久郷東","ja","邑久郷東"
"邑久郷東","ja-Hrkt","オクノゴウヒガシ"
"邑久郷西","en","Okunogo-nishi"
"邑久郷西","ja","邑久郷西"
"邑久郷西","ja-Hrkt","オクノゴウニシ"
"邑久長島大橋","en","Oku-Nagashima Ohashi"
"邑久長島大橋","ja","邑久長島大橋"
"邑久長島大橋","ja-Hrkt","オクナガシマオオハシ"
"邑久駅","en","Oku Sta."
"邑久駅","ja","邑久駅"
"邑久駅","ja-Hrkt","オクエキ"
"邑久駅入口","en","Oku Eki Iriguchi"
"邑久駅入口","ja","邑久駅入口"
"邑久駅入口","ja-Hrkt","オクエキイリグチ"
"郡","en","Kori"
"郡","ja","郡"
"郡","ja-Hrkt","コオリ"
"郡団地口","en","Kori Danchi-guchi"
"郡団地口","ja","郡団地口"
"郡団地口","ja-Hrkt","コオリダンチグチ"
"都六区下","en","Miyakorokku-shimo"
"都六区下","ja","都六区下"
"都六区下","ja-Hrkt","ミヤコロックシモ"
"都六区入口","en","Miyakorokku Iriguchi"
"都六区入口","ja","都六区入口"
"都六区入口","ja-Hrkt","ミヤコロックイリグチ"
"都紀郷","en","Tsukinosato"
"都紀郷","ja","都紀郷"
"都紀郷","ja-Hrkt","ツキノサト"
"酒屋谷","en","Sakayadani"
"酒屋谷","ja","酒屋谷"
"酒屋谷","ja-Hrkt","サカヤダニ"
"酒屋谷上","en","Sakayadani-kami"
"酒屋谷上","ja","酒屋谷上"
"酒屋谷上","ja-Hrkt","サカヤダニカミ"
"里公文","en","Satokumon"
"里公文","ja","里公文"
"里公文","ja-Hrkt","サトクモン"
"里公文北口","en","Satokumon Kitaguchi"
"里公文北口","ja","里公文北口"
"里公文北口","ja-Hrkt","サトクモンキタグチ"
"里公文南口","en","Satokumon Minamiguchi"
"里公文南口","ja","里公文南口"
"里公文南口","ja-Hrkt","サトクモンミナミグチ"
"重井付属病院","en","Shigei-fuzoku Byoin (Shigei Hospital)"
"重井付属病院","ja","重井付属病院"
"重井付属病院","ja-Hrkt","シゲイフゾクビョウイン"
"重則","en","Shigenori"
"重則","ja","重則"
"重則","ja-Hrkt","シゲノリ"
"重岩","en","Kasaneiwa"
"重岩","ja","重岩"
"重岩","ja-Hrkt","カサネイワ"
"野介代公会堂前","en","Nokeda Kokaido-mae"
"野介代公会堂前","ja","野介代公会堂前"
"野介代公会堂前","ja-Hrkt","ノケダコウカイドウマエ"
"野原","en","Nobara"
"野原","ja","野原"
"野原","ja-Hrkt","ノバラ"
"野々口","en","Nonokuchi"
"野々口","ja","野々口"
"野々口","ja-Hrkt","ノノクチ"
"野々口西","en","Nonokuchi-nishi"
"野々口西","ja","野々口西"
"野々口西","ja-Hrkt","ノノクチニシ"
"野呂２","en","Noro2"
"野呂２","ja","野呂２"
"野呂２","ja-Hrkt","ノロニ"
"野尾","en","Noo"
"野尾","ja","野尾"
"野尾","ja-Hrkt","ノオ"
"野崎","en","Nozaki"
"野崎","ja","野崎"
"野崎","ja-Hrkt","ノザキ"
"野村","en","Nomura"
"野村","ja","野村"
"野村","ja-Hrkt","ノムラ"
"野球場口","en","Yakyujo-guchi"
"野球場口","ja","野球場口"
"野球場口","ja-Hrkt","ヤキュウジョウグチ"
"野田","en","Noda"
"野田","ja","野田"
"野田","ja-Hrkt","ノダ"
"野田二丁目","en","Noda 2-chome"
"野田二丁目","ja","野田二丁目"
"野田二丁目","ja-Hrkt","ノダニチョウメ"
"野田八幡宮前","en","Noda Hachimangu-mae"
"野田八幡宮前","ja","野田八幡宮前"
"野田八幡宮前","ja-Hrkt","ノダハチマングウマエ"
"野田東","en","Noda-higashi"
"野田東","ja","野田東"
"野田東","ja-Hrkt","ノダヒガシ"
"野白","en","Nonbaku"
"野白","ja","野白"
"野白","ja-Hrkt","ノンバク"
"野関","en","Nozeki"
"野関","ja","野関"
"野関","ja-Hrkt","ノゼキ"
"金光下","en","Konko-shita"
"金光下","ja","金光下"
"金光下","ja-Hrkt","コンコウシタ"
"金原","en","Kanabara"
"金原","ja","金原"
"金原","ja-Hrkt","カナバラ"
"金屋","en","Kanaya"
"金屋","ja","金屋"
"金屋","ja-Hrkt","カナヤ"
"金山口","en","Kanayama-guchi"
"金山口","ja","金山口"
"金山口","ja-Hrkt","カナヤマグチ"
"金岡","en","Kanaoka"
"金岡","ja","金岡"
"金岡","ja-Hrkt","カナオカ"
"金岡上","en","Kanaoka-kami"
"金岡上","ja","金岡上"
"金岡上","ja-Hrkt","カナオカカミ"
"金岡中","en","Kanaoka-naka"
"金岡中","ja","金岡中"
"金岡中","ja-Hrkt","カナオカナカ"
"金川大橋","en","Kanagawa Ohashi"
"金川大橋","ja","金川大橋"
"金川大橋","ja-Hrkt","カナガワオオハシ"
"金川病院","en","Kanagawa Byoin"
"金川病院","ja","金川病院"
"金川病院","ja-Hrkt","カナガワビョウイン"
"金川表町","en","Kanagawa Omotemachi"
"金川表町","ja","金川表町"
"金川表町","ja-Hrkt","カナガワオモテマチ"
"金川西町","en","Kanagawa Nishimachi"
"金川西町","ja","金川西町"
"金川西町","ja-Hrkt","カナガワニシマチ"
"金川駅","en","Kanagawa Sta."
"金川駅","ja","金川駅"
"金川駅","ja-Hrkt","カナガワエキ"
"金川駅前","en","Kanagawaeki-mae"
"金川駅前","ja","金川駅前"
"金川駅前","ja-Hrkt","カナガワエキマエ"
"金田","en","Kanada"
"金田","ja","金田"
"金田","ja-Hrkt","カナダ"
"金甲山登山口","en","Kinkozan Tozanguchi"
"金甲山登山口","ja","金甲山登山口"
"金甲山登山口","ja-Hrkt","キンコウザントザングチ"
"鉄工センター前","en","Tekko Center-mae"
"鉄工センター前","ja","鉄工センター前"
"鉄工センター前","ja-Hrkt","テッコウセンターマエ"
"鉄工団地前","en","Tekko Danchi-mae"
"鉄工団地前","ja","鉄工団地前"
"鉄工団地前","ja-Hrkt","テッコウダンチマエ"
"鉄砲町","en","Teppoumachi"
"鉄砲町","ja","鉄砲町"
"鉄砲町","ja-Hrkt","テッポウマチ"
"鉾島口","en","Hokoshimaguchi"
"鉾島口","ja","鉾島口"
"鉾島口","ja-Hrkt","ホコシマグチ"
"鉾立","en","Hokotate"
"鉾立","ja","鉾立"
"鉾立","ja-Hrkt","ホコタテ"
"錦六区入口","en","Nishikirokku Iriguchi"
"錦六区入口","ja","錦六区入口"
"錦六区入口","ja-Hrkt","ニシキロックイリグチ"
"錦町","en","Nishikimachi"
"錦町","ja","錦町"
"錦町","ja-Hrkt","ニシキマチ"
"錦貯水","en","Nishikichosui"
"錦貯水","ja","錦貯水"
"錦貯水","ja-Hrkt","ニシキチョスイ"
"鍋谷","en","Nabetani"
"鍋谷","ja","鍋谷"
"鍋谷","ja-Hrkt","ナベタニ"
"鍋谷口","en","Nabetani-guchi"
"鍋谷口","ja","鍋谷口"
"鍋谷口","ja-Hrkt","ナベタニグチ"
"鍛治屋","en","Kajiya"
"鍛治屋","ja","鍛治屋"
"鍛治屋","ja-Hrkt","カジヤ"
"鏡野中学入口","en","Kagamino Chugaku Iriguchi"
"鏡野中学入口","ja","鏡野中学入口"
"鏡野中学入口","ja-Hrkt","カガミノチュウガクイリグチ"
"鏡野農協前","en","Kagamino Nokyo-mae"
"鏡野農協前","ja","鏡野農協前"
"鏡野農協前","ja-Hrkt","カガミノノウキョウマエ"
"長尾","en","Nagao"
"長尾","ja","長尾"
"長尾","ja-Hrkt","ナガオ"
"長尾農協前","en","Nagao Nokyo-mae"
"長尾農協前","ja","長尾農協前"
"長尾農協前","ja-Hrkt","ナガオノウキョウマエ"
"長尾馬継","en","Nagaomatsugi"
"長尾馬継","ja","長尾馬継"
"長尾馬継","ja-Hrkt","ナガオマツギ"
"長床","en","Chotoko"
"長床","ja","長床"
"長床","ja-Hrkt","チョウトコ"
"長泉寺","en","Chosenji"
"長泉寺","ja","長泉寺"
"長泉寺","ja-Hrkt","チョウセンジ"
"長田","en","Nagata"
"長田","ja","長田"
"長田","ja-Hrkt","ナガタ"
"長田ふれあいセンター前","en","Osada Fureai Center"
"長田ふれあいセンター前","ja","長田ふれあいセンター前"
"長田ふれあいセンター前","ja-Hrkt","オサダフレアイセンター"
"長田町","en","Nagatacho"
"長田町","ja","長田町"
"長田町","ja-Hrkt","ナガタチョウ"
"長留","en","Nagatome"
"長留","ja","長留"
"長留","ja-Hrkt","ナガトメ"
"長谷","en","Nagatani"
"長谷","ja","長谷"
"長谷","ja-Hrkt","ナガタニ"
"門田","en","Monde"
"門田","ja","門田"
"門田","ja-Hrkt","モンデ"
"門田屋敷","en","Kadotayashiki"
"門田屋敷","ja","門田屋敷"
"門田屋敷","ja-Hrkt","カドタヤシキ"
"開田","en","Kaide"
"開田","ja","開田"
"開田","ja-Hrkt","カイデ"
"開進橋","en","Kaishimbashi"
"開進橋","ja","開進橋"
"開進橋","ja-Hrkt","カイシンバシ"
"間口入口","en","Maguchi Iriguchi"
"間口入口","ja","間口入口"
"間口入口","ja-Hrkt","マグチイリグチ"
"関屋","en","Sekiya"
"関屋","ja","関屋"
"関屋","ja-Hrkt","セキヤ"
"関本","en","Sekimoto"
"関本","ja","関本"
"関本","ja-Hrkt","セキモト"
"関西高校前","en","Kanzei Koko-mae"
"関西高校前","ja","関西高校前"
"関西高校前","ja-Hrkt","カンゼイコウコウマエ"
"阿曽","en","Aso"
"阿曽","ja","阿曽"
"阿曽","ja-Hrkt","アソ"
"阿津","en","Atsu"
"阿津","ja","阿津"
"阿津","ja-Hrkt","アツ"
"阿津東","en","Atsu-higashi"
"阿津東","ja","阿津東"
"阿津東","ja-Hrkt","アツヒガシ"
"阿津西","en","Atsu-nishi"
"阿津西","ja","阿津西"
"阿津西","ja-Hrkt","アツニシ"
"阿部池口","en","Abe-ike-guchi"
"阿部池口","ja","阿部池口"
"阿部池口","ja-Hrkt","アベイケグチ"
"附属校前","en","Fuzokuko-mae"
"附属校前","ja","附属校前"
"附属校前","ja-Hrkt","フゾクコウマエ"
"院庄インター","en","Innosho Inter"
"院庄インター","ja","院庄インター"
"院庄インター","ja-Hrkt","インノショウインター"
"院庄駅前","en","Innoshoeki-mae"
"院庄駅前","ja","院庄駅前"
"院庄駅前","ja-Hrkt","インノショウエキマエ"
"院庄駅口","en","Innoshoueki-guchi"
"院庄駅口","ja","院庄駅口"
"院庄駅口","ja-Hrkt","インノショウエキグチ"
"陣後","en","Jhingo"
"陣後","ja","陣後"
"陣後","ja-Hrkt","ジンゴ"
"雇用促進住宅前","en","Koyosokushinjutaku-mae"
"雇用促進住宅前","ja","雇用促進住宅前"
"雇用促進住宅前","ja-Hrkt","コヨウソクシンジュウタクマエ"
"難波池","en","Nanbaike"
"難波池","ja","難波池"
"難波池","ja-Hrkt","ナンバイケ"
"霞橋","en","Kasumibashi"
"霞橋","ja","霞橋"
"霞橋","ja-Hrkt","カスミバシ"
"霞橋車庫","en","Kasumibashi Shako"
